date,subscription,resource_group,service,cost
2025-08-17,sub-dev,rg-analytics,Monitoring,9.26
2025-08-17,sub-dev,rg-ml,Compute,51.9
2025-08-17,sub-dev,rg-ml,Storage,25.05
2025-08-17,sub-dev,rg-ml,SQL,38.29
2025-08-17,sub-dev,rg-ml,Networking,12.17
2025-08-17,sub-dev,rg-ml,AI,10.72
2025-08-17,sub-dev,rg-ml,Monitoring,6.97
2025-08-17,sub-dev,rg-web,Compute,46.13
2025-08-17,sub-dev,rg-web,Storage,19.51
2025-08-17,sub-dev,rg-web,SQL,36.89
2025-08-17,sub-dev,rg-web,Networking,11.09
2025-08-17,sub-dev,rg-web,AI,6.93
2025-08-17,sub-dev,rg-web,Monitoring,7.73
2025-08-17,sub-dev,rg-data,Compute,66.9
2025-08-17,sub-dev,rg-data,Storage,30.34
2025-08-17,sub-dev,rg-data,SQL,32.62
2025-08-17,sub-dev,rg-data,Networking,13.19
2025-08-17,sub-dev,rg-data,AI,16.15
2025-08-17,sub-dev,rg-data,Monitoring,8.62
2025-08-18,sub-prod,rg-core,Compute,209.11
2025-08-18,sub-prod,rg-core,Storage,92.64
2025-08-18,sub-prod,rg-core,SQL,135.99
2025-08-18,sub-prod,rg-core,Networking,38.4
2025-08-18,sub-prod,rg-core,AI,55.11
2025-08-18,sub-prod,rg-core,Monitoring,28.59
2025-08-18,sub-prod,rg-analytics,Compute,157.49
2025-08-18,sub-prod,rg-analytics,Storage,73.73
2025-08-18,sub-prod,rg-analytics,SQL,103.57
2025-08-18,sub-prod,rg-analytics,Networking,30.33
2025-08-18,sub-prod,rg-analytics,AI,41.46
2025-08-18,sub-prod,rg-analytics,Monitoring,23.31
2025-08-18,sub-prod,rg-ml,Compute,151.67
2025-08-18,sub-prod,rg-ml,Storage,69.49
2025-08-18,sub-prod,rg-ml,SQL,95.99
2025-08-18,sub-prod,rg-ml,Networking,30.88
2025-08-18,sub-prod,rg-ml,AI,43.03
2025-08-18,sub-prod,rg-ml,Monitoring,20.08
2025-08-18,sub-prod,rg-web,Compute,131.84
2025-08-18,sub-prod,rg-web,Storage,58.63
2025-08-18,sub-prod,rg-web,SQL,85.21
2025-08-18,sub-prod,rg-web,Networking,26.25
2025-08-18,sub-prod,rg-web,AI,38.71
2025-08-18,sub-prod,rg-web,Monitoring,19.71
2025-08-18,sub-prod,rg-data,Compute,168.87
2025-08-18,sub-prod,rg-data,Storage,74.93
2025-08-18,sub-prod,rg-data,SQL,109.65
2025-08-18,sub-prod,rg-data,Networking,33.15
2025-08-18,sub-prod,rg-data,AI,48.05
2025-08-18,sub-prod,rg-data,Monitoring,21.15
2025-08-18,sub-dev,rg-core,Compute,67.57
2025-08-18,sub-dev,rg-core,Storage,43.06
2025-08-18,sub-dev,rg-core,SQL,62.46
2025-08-18,sub-dev,rg-core,Networking,20.46
2025-08-18,sub-dev,rg-core,AI,31.97
2025-08-18,sub-dev,rg-core,Monitoring,13.82
2025-08-18,sub-dev,rg-analytics,Compute,83.61
2025-08-18,sub-dev,rg-analytics,Storage,34.2
2025-08-18,sub-dev,rg-analytics,SQL,51.85
2025-08-18,sub-dev,rg-analytics,Networking,17.15
2025-08-18,sub-dev,rg-analytics,AI,18.96
2025-08-18,sub-dev,rg-analytics,Monitoring,12.16
2025-08-18,sub-dev,rg-ml,Compute,65.13
2025-08-18,sub-dev,rg-ml,Storage,37.78
2025-08-18,sub-dev,rg-ml,SQL,55.53
2025-08-18,sub-dev,rg-ml,Networking,15.59
2025-08-18,sub-dev,rg-ml,AI,17.63
2025-08-18,sub-dev,rg-ml,Monitoring,10.18
2025-08-18,sub-dev,rg-web,Compute,72.55
2025-08-18,sub-dev,rg-web,Storage,27.64
2025-08-18,sub-dev,rg-web,SQL,46.83
2025-08-18,sub-dev,rg-web,Networking,11.45
2025-08-18,sub-dev,rg-web,AI,17.42
2025-08-18,sub-dev,rg-web,Monitoring,9.7
2025-08-18,sub-dev,rg-data,Compute,72.6
2025-08-18,sub-dev,rg-data,Storage,44.9
2025-08-18,sub-dev,rg-data,SQL,60.37
2025-08-18,sub-dev,rg-data,Networking,18.58
2025-08-18,sub-dev,rg-data,AI,25.44
2025-08-18,sub-dev,rg-data,Monitoring,13.41
2025-08-19,sub-prod,rg-core,Compute,208.06
2025-08-19,sub-prod,rg-core,Storage,86.11
2025-08-19,sub-prod,rg-core,SQL,134.32
2025-08-19,sub-prod,rg-core,Networking,38.16
2025-08-19,sub-prod,rg-core,AI,54.22
2025-08-19,sub-prod,rg-core,Monitoring,27.02
2025-08-19,sub-prod,rg-analytics,Compute,179.12
2025-08-19,sub-prod,rg-analytics,Storage,73.94
2025-08-19,sub-prod,rg-analytics,SQL,106.59
2025-08-19,sub-prod,rg-analytics,Networking,31.54
2025-08-19,sub-prod,rg-analytics,AI,45.14
2025-08-19,sub-prod,rg-analytics,Monitoring,22.19
2025-08-19,sub-prod,rg-ml,Compute,150.15
2025-08-19,sub-prod,rg-ml,Storage,71.2
2025-08-19,sub-prod,rg-ml,SQL,116.26
2025-08-19,sub-prod,rg-ml,Networking,29.38
2025-08-19,sub-prod,rg-ml,AI,49.19
2025-08-19,sub-prod,rg-ml,Monitoring,22.05
2025-08-19,sub-prod,rg-web,Compute,140.22
2025-08-19,sub-prod,rg-web,Storage,62.06
2025-08-19,sub-prod,rg-web,SQL,90.73
2025-08-19,sub-prod,rg-web,Networking,27.11
2025-08-19,sub-prod,rg-web,AI,31.77
2025-08-19,sub-prod,rg-web,Monitoring,18.29
2025-08-19,sub-prod,rg-data,Compute,167.55
2025-08-19,sub-prod,rg-data,Storage,76.68
2025-08-19,sub-prod,rg-data,SQL,113.97
2025-08-19,sub-prod,rg-data,Networking,36.27
2025-08-19,sub-prod,rg-data,AI,49.75
2025-08-19,sub-prod,rg-data,Monitoring,24.55
2025-08-19,sub-dev,rg-core,Compute,119.93
2025-08-19,sub-dev,rg-core,Storage,47.64
2025-08-19,sub-dev,rg-core,SQL,73.55
2025-08-19,sub-dev,rg-core,Networking,22.59
2025-08-19,sub-dev,rg-core,AI,34.42
2025-08-19,sub-dev,rg-core,Monitoring,15.59
2025-08-19,sub-dev,rg-analytics,Compute,88.85
2025-08-19,sub-dev,rg-analytics,Storage,34.85
2025-08-19,sub-dev,rg-analytics,SQL,59.56
2025-08-19,sub-dev,rg-analytics,Networking,14.93
2025-08-19,sub-dev,rg-analytics,AI,19.73
2025-08-19,sub-dev,rg-analytics,Monitoring,13.62
2025-08-19,sub-dev,rg-ml,Compute,96.89
2025-08-19,sub-dev,rg-ml,Storage,35.48
2025-08-19,sub-dev,rg-ml,SQL,45.32
2025-08-19,sub-dev,rg-ml,Networking,15.87
2025-08-19,sub-dev,rg-ml,AI,23.11
2025-08-19,sub-dev,rg-ml,Monitoring,11.77
2025-08-19,sub-dev,rg-web,Compute,67.0
2025-08-19,sub-dev,rg-web,Storage,33.66
2025-08-19,sub-dev,rg-web,SQL,41.23
2025-08-19,sub-dev,rg-web,Networking,15.32
2025-08-19,sub-dev,rg-web,AI,20.42
2025-08-19,sub-dev,rg-web,Monitoring,9.73
2025-08-19,sub-dev,rg-data,Compute,82.39
2025-08-19,sub-dev,rg-data,Storage,38.03
2025-08-19,sub-dev,rg-data,SQL,67.73
2025-08-19,sub-dev,rg-data,Networking,17.22
2025-08-19,sub-dev,rg-data,AI,23.0
2025-08-19,sub-dev,rg-data,Monitoring,10.24
2025-08-20,sub-prod,rg-core,Compute,179.9
2025-08-20,sub-prod,rg-core,Storage,82.01
2025-08-20,sub-prod,rg-core,SQL,130.88
2025-08-20,sub-prod,rg-core,Networking,37.86
2025-08-20,sub-prod,rg-core,AI,59.65
2025-08-20,sub-prod,rg-core,Monitoring,27.5
2025-08-20,sub-prod,rg-analytics,Compute,155.86
2025-08-20,sub-prod,rg-analytics,Storage,71.94
2025-08-20,sub-prod,rg-analytics,SQL,115.62
2025-08-20,sub-prod,rg-analytics,Networking,29.19
2025-08-20,sub-prod,rg-analytics,AI,35.92
2025-08-20,sub-prod,rg-analytics,Monitoring,22.93
2025-08-20,sub-prod,rg-ml,Compute,157.26
2025-08-20,sub-prod,rg-ml,Storage,69.58
2025-08-20,sub-prod,rg-ml,SQL,96.86
2025-08-20,sub-prod,rg-ml,Networking,32.54
2025-08-20,sub-prod,rg-ml,AI,48.46
2025-08-20,sub-prod,rg-ml,Monitoring,22.53
2025-08-20,sub-prod,rg-web,Compute,140.36
2025-08-20,sub-prod,rg-web,Storage,61.29
2025-08-20,sub-prod,rg-web,SQL,95.86
2025-08-20,sub-prod,rg-web,Networking,28.7
2025-08-20,sub-prod,rg-web,AI,39.95
2025-08-20,sub-prod,rg-web,Monitoring,22.14
2025-08-20,sub-prod,rg-data,Compute,135.47
2025-08-20,sub-prod,rg-data,Storage,66.62
2025-08-20,sub-prod,rg-data,SQL,99.33
2025-08-20,sub-prod,rg-data,Networking,31.36
2025-08-20,sub-prod,rg-data,AI,37.04
2025-08-20,sub-prod,rg-data,Monitoring,21.79
2025-08-20,sub-dev,rg-core,Compute,122.66
2025-08-20,sub-dev,rg-core,Storage,47.66
2025-08-20,sub-dev,rg-core,SQL,59.48
2025-08-20,sub-dev,rg-core,Networking,18.85
2025-08-20,sub-dev,rg-core,AI,21.52
2025-08-20,sub-dev,rg-core,Monitoring,11.9
2025-08-20,sub-dev,rg-analytics,Compute,67.45
2025-08-20,sub-dev,rg-analytics,Storage,36.17
2025-08-20,sub-dev,rg-analytics,SQL,42.71
2025-08-20,sub-dev,rg-analytics,Networking,15.39
2025-08-20,sub-dev,rg-analytics,AI,23.87
2025-08-20,sub-dev,rg-analytics,Monitoring,12.3
2025-08-20,sub-dev,rg-ml,Compute,60.82
2025-08-20,sub-dev,rg-ml,Storage,37.49
2025-08-20,sub-dev,rg-ml,SQL,45.99
2025-08-20,sub-dev,rg-ml,Networking,16.91
2025-08-20,sub-dev,rg-ml,AI,22.29
2025-08-20,sub-dev,rg-ml,Monitoring,10.01
2025-08-20,sub-dev,rg-web,Compute,71.49
2025-08-20,sub-dev,rg-web,Storage,32.44
2025-08-20,sub-dev,rg-web,SQL,43.83
2025-08-20,sub-dev,rg-web,Networking,16.27
2025-08-20,sub-dev,rg-web,AI,24.49
2025-08-20,sub-dev,rg-web,Monitoring,9.78
2025-08-20,sub-dev,rg-data,Compute,108.78
2025-08-20,sub-dev,rg-data,Storage,44.61
2025-08-20,sub-dev,rg-data,SQL,49.19
2025-08-20,sub-dev,rg-data,Networking,16.42
2025-08-20,sub-dev,rg-data,AI,32.21
2025-08-20,sub-dev,rg-data,Monitoring,11.68
2025-08-21,sub-prod,rg-core,Compute,174.51
2025-08-21,sub-prod,rg-core,Storage,83.81
2025-08-21,sub-prod,rg-core,SQL,119.57
2025-08-21,sub-prod,rg-core,Networking,36.61
2025-08-21,sub-prod,rg-core,AI,49.32
2025-08-21,sub-prod,rg-core,Monitoring,26.29
2025-08-21,sub-prod,rg-analytics,Compute,179.75
2025-08-21,sub-prod,rg-analytics,Storage,70.65
2025-08-21,sub-prod,rg-analytics,SQL,107.25
2025-08-21,sub-prod,rg-analytics,Networking,31.02
2025-08-21,sub-prod,rg-analytics,AI,43.55
2025-08-21,sub-prod,rg-analytics,Monitoring,22.09
2025-08-21,sub-prod,rg-ml,Compute,120.31
2025-08-21,sub-prod,rg-ml,Storage,57.74
2025-08-21,sub-prod,rg-ml,SQL,76.83
2025-08-21,sub-prod,rg-ml,Networking,26.73
2025-08-21,sub-prod,rg-ml,AI,46.42
2025-08-21,sub-prod,rg-ml,Monitoring,20.49
2025-08-21,sub-prod,rg-web,Compute,143.1
2025-08-21,sub-prod,rg-web,Storage,65.48
2025-08-21,sub-prod,rg-web,SQL,86.35
2025-08-21,sub-prod,rg-web,Networking,29.58
2025-08-21,sub-prod,rg-web,AI,43.89
2025-08-21,sub-prod,rg-web,Monitoring,20.11
2025-08-21,sub-prod,rg-data,Compute,173.87
2025-08-21,sub-prod,rg-data,Storage,75.07
2025-08-21,sub-prod,rg-data,SQL,104.2
2025-08-21,sub-prod,rg-data,Networking,33.04
2025-08-21,sub-prod,rg-data,AI,49.18
2025-08-21,sub-prod,rg-data,Monitoring,25.42
2025-08-21,sub-dev,rg-core,Compute,93.54
2025-08-21,sub-dev,rg-core,Storage,44.29
2025-08-21,sub-dev,rg-core,SQL,66.1
2025-08-21,sub-dev,rg-core,Networking,21.76
2025-08-21,sub-dev,rg-core,AI,33.46
2025-08-21,sub-dev,rg-core,Monitoring,12.91
2025-08-21,sub-dev,rg-analytics,Compute,77.22
2025-08-21,sub-dev,rg-analytics,Storage,41.19
2025-08-21,sub-dev,rg-analytics,SQL,56.16
2025-08-21,sub-dev,rg-analytics,Networking,16.8
2025-08-21,sub-dev,rg-analytics,AI,15.53
2025-08-21,sub-dev,rg-analytics,Monitoring,12.36
2025-08-21,sub-dev,rg-ml,Compute,83.67
2025-08-21,sub-dev,rg-ml,Storage,37.2
2025-08-21,sub-dev,rg-ml,SQL,42.94
2025-08-21,sub-dev,rg-ml,Networking,15.47
2025-08-21,sub-dev,rg-ml,AI,17.47
2025-08-21,sub-dev,rg-ml,Monitoring,10.13
2025-08-21,sub-dev,rg-web,Compute,68.75
2025-08-21,sub-dev,rg-web,Storage,36.5
2025-08-21,sub-dev,rg-web,SQL,43.05
2025-08-21,sub-dev,rg-web,Networking,15.92
2025-08-21,sub-dev,rg-web,AI,20.67
2025-08-21,sub-dev,rg-web,Monitoring,11.24
2025-08-21,sub-dev,rg-data,Compute,81.84
2025-08-21,sub-dev,rg-data,Storage,37.46
2025-08-21,sub-dev,rg-data,SQL,49.6
2025-08-21,sub-dev,rg-data,Networking,18.17
2025-08-21,sub-dev,rg-data,AI,27.24
2025-08-21,sub-dev,rg-data,Monitoring,13.01
2025-08-22,sub-prod,rg-core,Compute,225.88
2025-08-22,sub-prod,rg-core,Storage,94.53
2025-08-22,sub-prod,rg-core,SQL,141.38
2025-08-22,sub-prod,rg-core,Networking,43.25
2025-08-22,sub-prod,rg-core,AI,62.32
2025-08-22,sub-prod,rg-core,Monitoring,31.16
2025-08-22,sub-prod,rg-analytics,Compute,178.51
2025-08-22,sub-prod,rg-analytics,Storage,79.22
2025-08-22,sub-prod,rg-analytics,SQL,123.74
2025-08-22,sub-prod,rg-analytics,Networking,33.65
2025-08-22,sub-prod,rg-analytics,AI,42.09
2025-08-22,sub-prod,rg-analytics,Monitoring,27.43
2025-08-22,sub-prod,rg-ml,Compute,161.13
2025-08-22,sub-prod,rg-ml,Storage,68.82
2025-08-22,sub-prod,rg-ml,SQL,105.26
2025-08-22,sub-prod,rg-ml,Networking,36.51
2025-08-22,sub-prod,rg-ml,AI,51.22
2025-08-22,sub-prod,rg-ml,Monitoring,24.31
2025-08-22,sub-prod,rg-web,Compute,134.64
2025-08-22,sub-prod,rg-web,Storage,58.03
2025-08-22,sub-prod,rg-web,SQL,94.57
2025-08-22,sub-prod,rg-web,Networking,30.8
2025-08-22,sub-prod,rg-web,AI,33.86
2025-08-22,sub-prod,rg-web,Monitoring,20.55
2025-08-22,sub-prod,rg-data,Compute,156.86
2025-08-22,sub-prod,rg-data,Storage,77.35
2025-08-22,sub-prod,rg-data,SQL,98.96
2025-08-22,sub-prod,rg-data,Networking,36.62
2025-08-22,sub-prod,rg-data,AI,53.95
2025-08-22,sub-prod,rg-data,Monitoring,25.43
2025-08-22,sub-dev,rg-core,Compute,81.94
2025-08-22,sub-dev,rg-core,Storage,46.43
2025-08-22,sub-dev,rg-core,SQL,44.82
2025-08-22,sub-dev,rg-core,Networking,19.38
2025-08-22,sub-dev,rg-core,AI,22.23
2025-08-22,sub-dev,rg-core,Monitoring,15.2
2025-08-22,sub-dev,rg-analytics,Compute,87.63
2025-08-22,sub-dev,rg-analytics,Storage,39.5
2025-08-22,sub-dev,rg-analytics,SQL,66.94
2025-08-22,sub-dev,rg-analytics,Networking,17.24
2025-08-22,sub-dev,rg-analytics,AI,26.54
2025-08-22,sub-dev,rg-analytics,Monitoring,11.03
2025-08-22,sub-dev,rg-ml,Compute,73.97
2025-08-22,sub-dev,rg-ml,Storage,36.54
2025-08-22,sub-dev,rg-ml,SQL,55.26
2025-08-22,sub-dev,rg-ml,Networking,15.27
2025-08-22,sub-dev,rg-ml,AI,25.91
2025-08-22,sub-dev,rg-ml,Monitoring,13.72
2025-08-22,sub-dev,rg-web,Compute,53.37
2025-08-22,sub-dev,rg-web,Storage,32.86
2025-08-22,sub-dev,rg-web,SQL,53.04
2025-08-22,sub-dev,rg-web,Networking,12.53
2025-08-22,sub-dev,rg-web,AI,16.34
2025-08-22,sub-dev,rg-web,Monitoring,12.0
2025-08-22,sub-dev,rg-data,Compute,94.36
2025-08-22,sub-dev,rg-data,Storage,46.1
2025-08-22,sub-dev,rg-data,SQL,62.61
2025-08-22,sub-dev,rg-data,Networking,19.94
2025-08-22,sub-dev,rg-data,AI,39.96
2025-08-22,sub-dev,rg-data,Monitoring,13.41
2025-08-23,sub-prod,rg-core,Compute,149.02
2025-08-23,sub-prod,rg-core,Storage,67.15
2025-08-23,sub-prod,rg-core,SQL,92.55
2025-08-23,sub-prod,rg-core,Networking,29.08
2025-08-23,sub-prod,rg-core,AI,54.49
2025-08-23,sub-prod,rg-core,Monitoring,22.4
2025-08-23,sub-prod,rg-analytics,Compute,131.13
2025-08-23,sub-prod,rg-analytics,Storage,54.76
2025-08-23,sub-prod,rg-analytics,SQL,78.48
2025-08-23,sub-prod,rg-analytics,Networking,26.41
2025-08-23,sub-prod,rg-analytics,AI,29.72
2025-08-23,sub-prod,rg-analytics,Monitoring,18.79
2025-08-23,sub-prod,rg-ml,Compute,128.89
2025-08-23,sub-prod,rg-ml,Storage,55.47
2025-08-23,sub-prod,rg-ml,SQL,78.95
2025-08-23,sub-prod,rg-ml,Networking,25.63
2025-08-23,sub-prod,rg-ml,AI,35.75
2025-08-23,sub-prod,rg-ml,Monitoring,18.49
2025-08-23,sub-prod,rg-web,Compute,86.43
2025-08-23,sub-prod,rg-web,Storage,51.52
2025-08-23,sub-prod,rg-web,SQL,69.05
2025-08-23,sub-prod,rg-web,Networking,23.39
2025-08-23,sub-prod,rg-web,AI,26.65
2025-08-23,sub-prod,rg-web,Monitoring,17.87
2025-08-23,sub-prod,rg-data,Compute,145.23
2025-08-23,sub-prod,rg-data,Storage,57.12
2025-08-23,sub-prod,rg-data,SQL,94.45
2025-08-23,sub-prod,rg-data,Networking,29.07
2025-08-23,sub-prod,rg-data,AI,32.26
2025-08-23,sub-prod,rg-data,Monitoring,20.47
2025-08-23,sub-dev,rg-core,Compute,82.42
2025-08-23,sub-dev,rg-core,Storage,35.2
2025-08-23,sub-dev,rg-core,SQL,52.36
2025-08-23,sub-dev,rg-core,Networking,18.33
2025-08-23,sub-dev,rg-core,AI,28.74
2025-08-23,sub-dev,rg-core,Monitoring,8.51
2025-08-23,sub-dev,rg-analytics,Compute,59.88
2025-08-23,sub-dev,rg-analytics,Storage,23.53
2025-08-23,sub-dev,rg-analytics,SQL,41.84
2025-08-23,sub-dev,rg-analytics,Networking,15.04
2025-08-23,sub-dev,rg-analytics,AI,13.24
2025-08-23,sub-dev,rg-analytics,Monitoring,9.84
2025-08-23,sub-dev,rg-ml,Compute,49.65
2025-08-23,sub-dev,rg-ml,Storage,30.51
2025-08-23,sub-dev,rg-ml,SQL,35.0
2025-08-23,sub-dev,rg-ml,Networking,12.98
2025-08-23,sub-dev,rg-ml,AI,8.15
2025-08-23,sub-dev,rg-ml,Monitoring,10.86
2025-08-23,sub-dev,rg-web,Compute,51.84
2025-08-23,sub-dev,rg-web,Storage,26.35
2025-08-23,sub-dev,rg-web,SQL,27.0
2025-08-23,sub-dev,rg-web,Networking,13.27
2025-08-23,sub-dev,rg-web,AI,14.63
2025-08-23,sub-dev,rg-web,Monitoring,8.06
2025-08-23,sub-dev,rg-data,Compute,57.64
2025-08-23,sub-dev,rg-data,Storage,31.52
2025-08-23,sub-dev,rg-data,SQL,44.71
2025-08-23,sub-dev,rg-data,Networking,14.73
2025-08-23,sub-dev,rg-data,AI,19.35
2025-08-23,sub-dev,rg-data,Monitoring,10.46
2025-08-24,sub-prod,rg-core,Compute,169.97
2025-08-24,sub-prod,rg-core,Storage,61.33
2025-08-24,sub-prod,rg-core,SQL,103.55
2025-08-24,sub-prod,rg-core,Networking,32.05
2025-08-24,sub-prod,rg-core,AI,37.9
2025-08-24,sub-prod,rg-core,Monitoring,24.01
2025-08-24,sub-prod,rg-analytics,Compute,136.11
2025-08-24,sub-prod,rg-analytics,Storage,57.12
2025-08-24,sub-prod,rg-analytics,SQL,81.58
2025-08-24,sub-prod,rg-analytics,Networking,25.76
2025-08-24,sub-prod,rg-analytics,AI,38.48
2025-08-24,sub-prod,rg-analytics,Monitoring,20.29
2025-08-24,sub-prod,rg-ml,Compute,104.5
2025-08-24,sub-prod,rg-ml,Storage,55.18
2025-08-24,sub-prod,rg-ml,SQL,82.86
2025-08-24,sub-prod,rg-ml,Networking,25.16
2025-08-24,sub-prod,rg-ml,AI,37.57
2025-08-24,sub-prod,rg-ml,Monitoring,17.12
2025-08-24,sub-prod,rg-web,Compute,89.46
2025-08-24,sub-prod,rg-web,Storage,41.28
2025-08-24,sub-prod,rg-web,SQL,68.1
2025-08-24,sub-prod,rg-web,Networking,20.8
2025-08-24,sub-prod,rg-web,AI,27.19
2025-08-24,sub-prod,rg-web,Monitoring,11.87
2025-08-24,sub-prod,rg-data,Compute,135.62
2025-08-24,sub-prod,rg-data,Storage,54.17
2025-08-24,sub-prod,rg-data,SQL,83.75
2025-08-24,sub-prod,rg-data,Networking,23.51
2025-08-24,sub-prod,rg-data,AI,42.94
2025-08-24,sub-prod,rg-data,Monitoring,18.27
2025-08-24,sub-dev,rg-core,Compute,102.3
2025-08-24,sub-dev,rg-core,Storage,38.26
2025-08-24,sub-dev,rg-core,SQL,47.63
2025-08-24,sub-dev,rg-core,Networking,14.69
2025-08-24,sub-dev,rg-core,AI,20.26
2025-08-24,sub-dev,rg-core,Monitoring,11.77
2025-08-24,sub-dev,rg-analytics,Compute,56.52
2025-08-24,sub-dev,rg-analytics,Storage,32.11
2025-08-24,sub-dev,rg-analytics,SQL,40.11
2025-08-24,sub-dev,rg-analytics,Networking,16.28
2025-08-24,sub-dev,rg-analytics,AI,18.44
2025-08-24,sub-dev,rg-analytics,Monitoring,11.17
2025-08-24,sub-dev,rg-ml,Compute,70.56
2025-08-24,sub-dev,rg-ml,Storage,25.05
2025-08-24,sub-dev,rg-ml,SQL,33.87
2025-08-24,sub-dev,rg-ml,Networking,13.05
2025-08-24,sub-dev,rg-ml,AI,22.18
2025-08-24,sub-dev,rg-ml,Monitoring,8.94
2025-08-24,sub-dev,rg-web,Compute,33.9
2025-08-24,sub-dev,rg-web,Storage,19.1
2025-08-24,sub-dev,rg-web,SQL,22.17
2025-08-24,sub-dev,rg-web,Networking,10.69
2025-08-24,sub-dev,rg-web,AI,20.27
2025-08-24,sub-dev,rg-web,Monitoring,7.56
2025-08-24,sub-dev,rg-data,Compute,57.87
2025-08-24,sub-dev,rg-data,Storage,27.13
2025-08-24,sub-dev,rg-data,SQL,53.52
2025-08-24,sub-dev,rg-data,Networking,10.42
2025-08-24,sub-dev,rg-data,AI,15.76
2025-08-24,sub-dev,rg-data,Monitoring,10.92
2025-08-25,sub-prod,rg-core,Compute,227.76
2025-08-25,sub-prod,rg-core,Storage,101.61
2025-08-25,sub-prod,rg-core,SQL,149.45
2025-08-25,sub-prod,rg-core,Networking,47.68
2025-08-25,sub-prod,rg-core,AI,61.37
2025-08-25,sub-prod,rg-core,Monitoring,34.44
2025-08-25,sub-prod,rg-analytics,Compute,178.22
2025-08-25,sub-prod,rg-analytics,Storage,80.37
2025-08-25,sub-prod,rg-analytics,SQL,112.24
2025-08-25,sub-prod,rg-analytics,Networking,36.64
2025-08-25,sub-prod,rg-analytics,AI,48.47
2025-08-25,sub-prod,rg-analytics,Monitoring,25.25
2025-08-25,sub-prod,rg-ml,Compute,157.57
2025-08-25,sub-prod,rg-ml,Storage,79.18
2025-08-25,sub-prod,rg-ml,SQL,106.52
2025-08-25,sub-prod,rg-ml,Networking,37.02
2025-08-25,sub-prod,rg-ml,AI,44.71
2025-08-25,sub-prod,rg-ml,Monitoring,25.27
2025-08-25,sub-prod,rg-web,Compute,167.49
2025-08-25,sub-prod,rg-web,Storage,70.39
2025-08-25,sub-prod,rg-web,SQL,99.7
2025-08-25,sub-prod,rg-web,Networking,32.65
2025-08-25,sub-prod,rg-web,AI,34.49
2025-08-25,sub-prod,rg-web,Monitoring,22.92
2025-08-25,sub-prod,rg-data,Compute,203.78
2025-08-25,sub-prod,rg-data,Storage,92.86
2025-08-25,sub-prod,rg-data,SQL,138.3
2025-08-25,sub-prod,rg-data,Networking,43.9
2025-08-25,sub-prod,rg-data,AI,49.99
2025-08-25,sub-prod,rg-data,Monitoring,28.82
2025-08-25,sub-dev,rg-core,Compute,103.0
2025-08-25,sub-dev,rg-core,Storage,54.75
2025-08-25,sub-dev,rg-core,SQL,72.37
2025-08-25,sub-dev,rg-core,Networking,20.58
2025-08-25,sub-dev,rg-core,AI,26.77
2025-08-25,sub-dev,rg-core,Monitoring,13.94
2025-08-25,sub-dev,rg-analytics,Compute,89.5
2025-08-25,sub-dev,rg-analytics,Storage,40.89
2025-08-25,sub-dev,rg-analytics,SQL,68.08
2025-08-25,sub-dev,rg-analytics,Networking,21.11
2025-08-25,sub-dev,rg-analytics,AI,26.29
2025-08-25,sub-dev,rg-analytics,Monitoring,11.6
2025-08-25,sub-dev,rg-ml,Compute,96.07
2025-08-25,sub-dev,rg-ml,Storage,41.83
2025-08-25,sub-dev,rg-ml,SQL,65.88
2025-08-25,sub-dev,rg-ml,Networking,17.07
2025-08-25,sub-dev,rg-ml,AI,36.27
2025-08-25,sub-dev,rg-ml,Monitoring,12.51
2025-08-25,sub-dev,rg-web,Compute,60.05
2025-08-25,sub-dev,rg-web,Storage,34.25
2025-08-25,sub-dev,rg-web,SQL,63.24
2025-08-25,sub-dev,rg-web,Networking,16.51
2025-08-25,sub-dev,rg-web,AI,27.86
2025-08-25,sub-dev,rg-web,Monitoring,12.42
2025-08-25,sub-dev,rg-data,Compute,113.09
2025-08-25,sub-dev,rg-data,Storage,43.68
2025-08-25,sub-dev,rg-data,SQL,53.08
2025-08-25,sub-dev,rg-data,Networking,19.15
2025-08-25,sub-dev,rg-data,AI,31.29
2025-08-25,sub-dev,rg-data,Monitoring,15.08
2025-08-26,sub-prod,rg-core,Compute,191.21
2025-08-26,sub-prod,rg-core,Storage,90.02
2025-08-26,sub-prod,rg-core,SQL,130.93
2025-08-26,sub-prod,rg-core,Networking,39.35
2025-08-26,sub-prod,rg-core,AI,54.78
2025-08-26,sub-prod,rg-core,Monitoring,29.03
2025-08-26,sub-prod,rg-analytics,Compute,188.6
2025-08-26,sub-prod,rg-analytics,Storage,81.59
2025-08-26,sub-prod,rg-analytics,SQL,116.75
2025-08-26,sub-prod,rg-analytics,Networking,37.27
2025-08-26,sub-prod,rg-analytics,AI,47.78
2025-08-26,sub-prod,rg-analytics,Monitoring,25.44
2025-08-26,sub-prod,rg-ml,Compute,153.77
2025-08-26,sub-prod,rg-ml,Storage,70.77
2025-08-26,sub-prod,rg-ml,SQL,108.63
2025-08-26,sub-prod,rg-ml,Networking,34.53
2025-08-26,sub-prod,rg-ml,AI,38.94
2025-08-26,sub-prod,rg-ml,Monitoring,24.1
2025-08-26,sub-prod,rg-web,Compute,151.72
2025-08-26,sub-prod,rg-web,Storage,67.62
2025-08-26,sub-prod,rg-web,SQL,89.11
2025-08-26,sub-prod,rg-web,Networking,28.69
2025-08-26,sub-prod,rg-web,AI,42.87
